,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,0.0,0.0,0.0,0.0,0.011269930835849179,0.46975419675889135,0.002828011282966535,0.0,0.02208084382755768,0.0,0.023738253987380387,0.02735775459535795,0.021552675495262703,0.02591425382153949,0.04487111235640236,0.06101412722118931,0.0,0.0,0.0,0.0,0.0,0.007658971056172324,0.0,0.1424780915857173,0.02463162913744309,0.4044985891776271,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.04607078083817133,0.004652772557227221,0.5051399093380167,0.00791754422394273,0.02206480835636846,0.0,0.0,0.00048817655258860535,0.009889449607003295,0.03601819521054378,0.0,0.0,0.0,0.0,0.0,0.0,0.3712431179368299,0.035397016558809495,0.4189243659290574,0.0,0.0,0.0,0.0,0.0,0.0,0.07787941565515094,0.008104524555983188
2,0.0,0.0,0.0,0.046417822092979476,0.04173526034458149,0.0035275503344173666,0.0,0.0,0.15049925270364956,0.004424775093388741,0.06691035713460408,0.0,0.0,0.004543295854818796,0.007029796774299858,0.0024522849915166512,0.027343138355606696,0.042857614373798696,0.0,0.047731242213439676,0.08860993570639693,0.017546521922058796,0.001953355607446085,0.0,0.0,0.0,0.0,0.049817397904586516,0.12067568436514746,0.0,0.005300511830621929,0.18616431795355065
3,0.0,0.0,0.046417822092979476,0.0,0.2996755545663822,0.0087505392797857,0.0,0.0,0.0,0.007982705398318336,0.18487723960688648,0.009204774719275631,0.0010989359374113284,0.006678652333910514,0.020270171164344767,0.004731382617276364,0.3808669991521812,0.0022500272568789434,0.0,0.8880258329410663,0.0,0.3095209909233011,0.012921461713208826,0.0,0.0,0.007791761056228933,0.0,0.0,0.013304508997197229,0.002253039341560173,0.0,0.0
4,0.0,0.0,0.04173526034458149,0.2996755545663822,0.0,0.01493984952357695,0.0,0.0,0.0,0.007606840194962537,0.3631926602014479,0.0,0.0,0.013722781217288878,0.024925840928432304,0.0,0.6786618693435758,0.0,0.0,0.0886509056221974,0.0,0.293449434870217,0.024241327948558038,0.0,0.0,0.0,0.0,0.0,0.5301016760864518,0.00483064901939137,0.0,0.0
5,0.011269930835849179,0.04607078083817133,0.0035275503344173666,0.0087505392797857,0.01493984952357695,0.0,0.006939848149157153,0.024822020850686438,0.0,0.008358295812142546,0.015018812787443636,0.02054386826883482,0.009708537159366112,0.0,0.030197230386656067,0.0,0.0017321828640826213,0.0,0.02809971424747519,0.01881754097991263,0.5594248818274695,0.06380405984182952,0.00126838342158833,0.01081108814147272,0.005588395455792981,0.0,0.0,0.0,0.02873164185424,0.0,0.030976301374102504,0.0376080840531109
6,0.46975419675889135,0.004652772557227221,0.0,0.0,0.0,0.006939848149157153,0.0,0.008513732917215473,0.0055531034042738845,0.01582724261685248,0.0,0.0674297939984816,0.3987297344203139,0.07349147725017662,0.019149113410506426,0.057893383837065215,0.06647580188659664,0.0,0.0,0.013414714847784514,0.0,0.0,0.038428909616733946,0.0,0.5742589850246359,0.08033302618337625,0.042054212231718985,0.0,0.0,0.41275838476426124,0.0,0.0
7,0.002828011282966535,0.5051399093380167,0.0,0.0,0.0,0.024822020850686438,0.008513732917215473,0.0,0.00674558414948649,0.006408668520029566,0.0,0.0,0.0047641326216478356,0.0,0.013784426232242126,0.0,0.0,0.07695114480300205,0.49331242761034033,0.0,0.0,0.4347010906564537,0.014004355297607792,0.20225967539798828,0.010283677392605581,0.0,0.028874124332023618,0.0,0.0,0.06511619018343294,0.012667133871620937,0.0
8,0.0,0.00791754422394273,0.15049925270364956,0.0,0.0,0.0,0.0055531034042738845,0.00674558414948649,0.0,0.05882498413248923,0.0,0.005977716586544473,0.0008474774494635775,0.032619474289968135,0.0,0.019807488002583057,0.0,0.4846925205923382,0.0,0.0,0.3669957259861532,0.002983705089318319,0.04650227509647745,0.10793812480580994,0.003658665860052061,0.0020029501756997975,0.0,0.2480856888950686,0.0,0.010424993685570032,0.0405597410579209,0.20400780326152082
9,0.02208084382755768,0.02206480835636846,0.004424775093388741,0.007982705398318336,0.007606840194962537,0.008358295812142546,0.01582724261685248,0.006408668520029566,0.05882498413248923,0.0,0.0022019394354939248,0.007808835303766594,0.012399298525432326,0.00448543218341355,0.0019219195072819801,0.018521052022885443,0.017777125717749115,0.02176034265664584,0.0,0.0,0.0,0.007795371794622169,0.02082755765472948,0.018492088510760157,0.007647045481405257,0.0,0.007432299683639767,0.0,0.03216746305765038,0.08352631304438533,0.01883881517033691,0.0
10,0.0,0.0,0.06691035713460408,0.18487723960688648,0.3631926602014479,0.015018812787443636,0.0,0.0,0.0,0.0022019394354939248,0.0,0.0,0.0,0.009211155376652826,0.01480049620563132,0.0,0.17036412146176236,0.0,0.0,0.42147284621934655,0.0,0.2753436680314759,0.008910599443057629,0.013291188617108863,0.0,0.0,0.0,0.0,0.15413576048457472,0.0,0.0,0.0
11,0.023738253987380387,0.0,0.0,0.009204774719275631,0.0,0.02054386826883482,0.0674297939984816,0.0,0.005977716586544473,0.007808835303766594,0.0,0.0,0.18479253104011417,0.018619579020439495,0.00419901239501158,0.7307470444323556,0.06084853250136866,0.0,0.0,0.01323708765060602,0.005109401720309349,0.0,0.005688009592666838,0.0,0.1315697948274162,0.002286614967422394,0.037888896775262026,0.0,0.0,0.0,0.0,0.0
12,0.02735775459535795,0.00048817655258860535,0.0,0.0010989359374113284,0.0,0.009708537159366112,0.3987297344203139,0.0047641326216478356,0.0008474774494635775,0.012399298525432326,0.0,0.18479253104011417,0.0,0.03000978182654061,0.005953056260312695,0.19302677338709814,0.048456161481386664,0.0,0.0,0.005629975820054519,0.0,0.0,0.058061151787241715,0.0,0.0,0.0,0.06752886065807859,0.0,0.0,0.3239610182720528,0.0,0.0
13,0.021552675495262703,0.009889449607003295,0.004543295854818796,0.006678652333910514,0.013722781217288878,0.0,0.07349147725017662,0.0,0.032619474289968135,0.00448543218341355,0.009211155376652826,0.018619579020439495,0.03000978182654061,0.0,0.010853697217462968,0.027344923913340438,0.005949223289140907,0.0,0.0,0.0,0.0,0.009782882262100242,0.6077028820165302,0.0,0.0,0.0,0.0031090803901469267,0.0,0.0,0.16862703079893268,0.0,0.0
14,0.02591425382153949,0.03601819521054378,0.007029796774299858,0.020270171164344767,0.024925840928432304,0.030197230386656067,0.019149113410506426,0.013784426232242126,0.0,0.0019219195072819801,0.01480049620563132,0.00419901239501158,0.005953056260312695,0.010853697217462968,0.0,0.004393785861527178,0.019118439135347613,0.0,0.028518805591926155,0.014253431521760413,0.0,0.0670683634954953,0.009332929661081402,0.03728877571643719,0.01285004321729231,0.19697450505766126,0.03996539468567186,0.004250398910335148,0.00480479876820495,0.03417389003410027,0.006331323376853399,1.0
15,0.04487111235640236,0.0,0.0024522849915166512,0.004731382617276364,0.0,0.0,0.057893383837065215,0.0,0.019807488002583057,0.018521052022885443,0.0,0.7307470444323556,0.19302677338709814,0.027344923913340438,0.004393785861527178,0.0,0.04876929549315029,0.0,0.0,0.039244775224372,0.0,0.0,0.0,0.0,0.18647735005258123,0.003190241123223051,0.022655082168203146,0.0,0.0,0.09962777098065238,0.05024629769076305,0.0
16,0.06101412722118931,0.0,0.027343138355606696,0.3808669991521812,0.6786618693435758,0.0017321828640826213,0.06647580188659664,0.0,0.0,0.017777125717749115,0.17036412146176236,0.06084853250136866,0.048456161481386664,0.005949223289140907,0.019118439135347613,0.04876929549315029,0.0,0.0,0.004396493457077738,0.3691507998709142,0.0,0.07496021344317544,0.034530616557316894,0.018395144403233234,0.01584782525225696,0.03470380251998863,0.0821481791158087,0.0,0.7407135715728798,0.03612540406900021,0.0,0.0
17,0.0,0.0,0.042857614373798696,0.0022500272568789434,0.0,0.0,0.0,0.07695114480300205,0.4846925205923382,0.02176034265664584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065916746792761,0.002935256287124866,0.0,0.0,0.0,0.0,0.021388370987301467,0.0,0.018424921995084997,0.05575458166221034,0.0
18,0.0,0.0,0.0,0.0,0.0,0.02809971424747519,0.0,0.49331242761034033,0.0,0.0,0.0,0.0,0.0,0.0,0.028518805591926155,0.0,0.004396493457077738,0.0,0.0,0.0,0.0,0.037593809138581104,0.0,0.10289952477761699,0.0,0.0,0.03676191241370207,0.0,0.0,0.3031196844352694,0.017471481811199552,0.0
19,0.0,0.0,0.047731242213439676,0.8880258329410663,0.0886509056221974,0.01881754097991263,0.013414714847784514,0.0,0.0,0.0,0.42147284621934655,0.01323708765060602,0.005629975820054519,0.0,0.014253431521760413,0.039244775224372,0.3691507998709142,0.0,0.0,0.0,0.013214265085691183,0.5252670371562245,0.0,0.0,0.0,0.0,0.0,0.0,0.007573393033301269,0.0,0.029938569334769082,0.0
20,0.0,0.0,0.08860993570639693,0.0,0.0,0.5594248818274695,0.0,0.0,0.3669957259861532,0.0,0.0,0.005109401720309349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013214265085691183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0620631523648765,0.0,0.0,0.0,0.673444070647603
21,0.0,0.3712431179368299,0.017546521922058796,0.3095209909233011,0.293449434870217,0.06380405984182952,0.0,0.4347010906564537,0.002983705089318319,0.007795371794622169,0.2753436680314759,0.0,0.0,0.009782882262100242,0.0670683634954953,0.0,0.07496021344317544,0.065916746792761,0.037593809138581104,0.5252670371562245,0.0,0.0,0.06435296370186172,0.24602448447117373,0.0,0.0,0.0,0.0,0.5222899102396853,0.06336478920608542,0.15408039562807882,0.0
22,0.007658971056172324,0.035397016558809495,0.001953355607446085,0.012921461713208826,0.024241327948558038,0.00126838342158833,0.038428909616733946,0.014004355297607792,0.04650227509647745,0.02082755765472948,0.008910599443057629,0.005688009592666838,0.058061151787241715,0.6077028820165302,0.009332929661081402,0.0,0.034530616557316894,0.002935256287124866,0.0,0.0,0.0,0.06435296370186172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10581068447081443,0.0,0.0
23,0.0,0.4189243659290574,0.0,0.0,0.0,0.01081108814147272,0.0,0.20225967539798828,0.10793812480580994,0.018492088510760157,0.013291188617108863,0.0,0.0,0.0,0.03728877571643719,0.0,0.018395144403233234,0.0,0.10289952477761699,0.0,0.0,0.24602448447117373,0.0,0.0,0.12858452243528573,0.0,0.0,0.0,0.0,0.04697287543395903,0.0,0.0
24,0.1424780915857173,0.0,0.0,0.0,0.0,0.005588395455792981,0.5742589850246359,0.010283677392605581,0.003658665860052061,0.007647045481405257,0.0,0.1315697948274162,0.0,0.0,0.01285004321729231,0.18647735005258123,0.01584782525225696,0.0,0.0,0.0,0.0,0.0,0.0,0.12858452243528573,0.0,0.0,0.09275970922992267,0.0,0.0,0.53417990900479,0.0,0.0
25,0.02463162913744309,0.0,0.0,0.007791761056228933,0.0,0.0,0.08033302618337625,0.0,0.0020029501756997975,0.0,0.0,0.002286614967422394,0.0,0.0,0.19697450505766126,0.003190241123223051,0.03470380251998863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03627260455171415,0.3610772907647907,0.0,0.0,0.0,0.04305528670366069
26,0.4044985891776271,0.0,0.0,0.0,0.0,0.0,0.042054212231718985,0.028874124332023618,0.0,0.007432299683639767,0.0,0.037888896775262026,0.06752886065807859,0.0031090803901469267,0.03996539468567186,0.022655082168203146,0.0821481791158087,0.0,0.03676191241370207,0.0,0.0,0.0,0.0,0.0,0.09275970922992267,0.03627260455171415,0.0,0.0,0.0,0.5789632109651914,0.0,0.0
27,0.0,0.0,0.049817397904586516,0.0,0.0,0.0,0.0,0.0,0.2480856888950686,0.0,0.0,0.0,0.0,0.0,0.004250398910335148,0.0,0.0,0.021388370987301467,0.0,0.0,0.0620631523648765,0.0,0.0,0.0,0.0,0.3610772907647907,0.0,0.0,0.0,0.0,0.0,0.29265551521649086
28,0.0,0.0,0.12067568436514746,0.013304508997197229,0.5301016760864518,0.02873164185424,0.0,0.0,0.0,0.03216746305765038,0.15413576048457472,0.0,0.0,0.0,0.00480479876820495,0.0,0.7407135715728798,0.0,0.0,0.007573393033301269,0.0,0.5222899102396853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.002253039341560173,0.00483064901939137,0.0,0.41275838476426124,0.06511619018343294,0.010424993685570032,0.08352631304438533,0.0,0.0,0.3239610182720528,0.16862703079893268,0.03417389003410027,0.09962777098065238,0.03612540406900021,0.018424921995084997,0.3031196844352694,0.0,0.0,0.06336478920608542,0.10581068447081443,0.04697287543395903,0.53417990900479,0.0,0.5789632109651914,0.0,0.0,0.0,0.0,0.0
30,0.0,0.07787941565515094,0.005300511830621929,0.0,0.0,0.030976301374102504,0.0,0.012667133871620937,0.0405597410579209,0.01883881517033691,0.0,0.0,0.0,0.0,0.006331323376853399,0.05024629769076305,0.0,0.05575458166221034,0.017471481811199552,0.029938569334769082,0.0,0.15408039562807882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.008104524555983188,0.18616431795355065,0.0,0.0,0.0376080840531109,0.0,0.0,0.20400780326152082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.673444070647603,0.0,0.0,0.0,0.0,0.04305528670366069,0.0,0.29265551521649086,0.0,0.0,0.0,0.0
